text_id	text	rank	anger_masked	boredom_masked	disgust_masked	fear_masked	guilt_shame_masked	joy_masked	pride_masked	relief_masked	sadness_masked	surprise_masked	trust_masked	disgust_unmasked	trust_unmasked	pride_unmasked	relief_unmasked	boredom_unmasked	fear_unmasked	surprise_unmasked	guilt_shame_unmasked	joy_unmasked	sadness_unmasked	anger_unmasked	storytelling_mixed_domain	storytelling_one_domain	global_abs_hedge	final_hedge	avg_hedge	first_abs_hedge	first_hedge	final_abs_hedge
2914	Social media brings more good than harm. Professional networking sites greatly assist companies to find personnel and job seekers to find work.	0.916666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0
2915	Social media brings more good than harm. Professional social media sites allow people the opportunity to make connections with others in their industry to share ideas and employment opportunities.	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0
2916	Social media brings more harm than good. Programmers and other tech workers are consistently poached by social media companies, increasing operating costs for smaller tech companies.	0.352941176	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	0.0	0	0.0	0
2917	We should discourage information privacy laws. Progress can only made with free access to data. By connecting all the dots, new magic can be developed.	0.352941176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.0833333333333333	0.1087301587301587	1	0.1428571428571428	1
2918	Gambling should not be banned. Prohibition in the 1930's lead to organized crime and is documented, historical evidence that banning gambling would most likely have the same effect.	0.692307692	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0.08	0.1233333333333333	1	0.1666666666666666	2
2919	We should allow the sale of violent video games to minors. Proper guidance can keep the notion that a game is just a game in the forethought of young minds in development. Eg: I've never hit any one with a frying pan because Bugs Bunny did.	0.4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0.0	0.0429292929292929	1	0.0833333333333333	0
2920	We should discourage information privacy laws. Protecting information privacy too much would lead to narrow possibility of social media.	0.461538462	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0714285714285714	0.1071428571428571	1	0.1428571428571428	1
2921	Social media brings more good than harm. Provides a platform for all kinds of connections to occur. These kinds of platforms have brought families, various groups and other common denominations together that would not have been possible.	0.666666667	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0.0909090909090909	0.0303030303030303	0	0.0	2
2922	Gambling should be banned. Psychologically, gambling is highly addictive, and it costs lots of money when you play for prolonged periods of time. Given that, it makes people irrationally lose their savings and should therefore be banned, like drugs.	1.0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0526315789473684	0.0842105263157894	1	0.2	1
2923	We should ban the sale of violent video games to minors. Psychology research has shown correlations between violent video games and deteriorating mental health later in life. Therefore, violent video games should be banned for minors during crucial cognitive development stages.	0.923076923	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0625	0.0486111111111111	1	0.0833333333333333	1
2924	Flu vaccination should be mandatory. Public funds: Flu known as a disease that can kill babys and old peoples. If a person get into dangerous condition because of the disease, the country take care of him from public funds	0.285714286	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0	0.0608974358974358	1	0.1666666666666666	0
2925	We should discourage information privacy laws. Putting a lock on data will have a consequence less knowledge of the customer which will eventually mean less relevance in the market.	0.545454545	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0714285714285714	1	0.1428571428571428	0
2926	Online shopping brings more harm than good. Quality of products often will not match the descriptions provided.	0.7	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0.0909090909090909	0.0454545454545454	0	0.0	1
2927	Social media brings more harm than good. Radicalized people's opinions and creates more backlash and a worse discourse	0.333333333	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	0.0	0	0.0	0
2929	We should adopt vegetarianism. Raising cattle for human consumption causes deforestation, habitat destruction, and contributes to climate change.	0.5	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.1	1	0.2	0
2930	We should limit autonomous cars. Rare and unexpected occurrences on the road may quickly exceed the ability of an autonomous vehicle to deal with the situation, leading to unpredictable and unsafe behavior.	0.8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0.0344827586206896	0.1005747126436781	1	0.1666666666666666	1
2931	We should support information privacy laws. Reaction to politically sensitive information has huge ramification hence protection is required.	0.727272727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0714285714285714	1	0.1428571428571428	0
2932	Social media brings more harm than good. Real life is much better than the fake life in Facebook.	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0
2933	We should support information privacy laws. Reams of information is collected about people, that most don't even realize is being collected. Misuse is too easy and rampant. Without laws, companies will not put in the effort to protect people. IBM should lead.	0.4	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	3	0.25	0.0896825396825396	1	0.1428571428571428	1
2934	We should ban the sale of violent video games to minors. Recent brain research is suggests that any addictive behavior can harm the final stages of brain development in young adults, leaving them with a less than mature decision making system and diminished empathy for others.	0.571428571	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.027027027027027	0.0551801801801801	1	0.0833333333333333	1
2935	Social media brings more good than harm. Recent events in France with the 'Yellow Vests' movement is an example of how social media can empower people to be heard, when public opinion seem to have no more impacts on governments actions.	0.666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.0789473684210526	0.0394736842105263	0	0.0	3
2936	Social media brings more harm than good. Recent investigations have led Social Media organizations, to admit sharing among other organization social media user information without clear user permission(insufficient privacy laws), and this information used sometimes to misinform users	0.384615385	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	0.0	0	0.0	0
2937	Social media brings more good than harm. Recent research has demonstrated that social media have the power to increase the scope of stereotypes not only in children but with people at all ages.	0.5	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0
2938	Gambling should not be banned. Recreational gambling involving a genuine level of chance should continue to be allowed.	0.214285714	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0.1428571428571428	0.1547619047619047	1	0.1666666666666666	2
2939	We should adopt vegetarianism. Reduced land requirements for vegetarian diets decreases the price of land, allowing people to acquire property more easily.	0.4375	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.1	1	0.2	0
2940	Online shopping brings more good than harm. Reduces barriers of entry and therefore allows more competition which helps in the long rub	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0
2941	We should adopt cryptocurrency. Reduces power of banks over the economy by reducing fees and allowing easier money wiring. This diverts money into real investments instead of investments in liquidity and relatively safe assets, what banks tend to do.	0.428571429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.0909090909090909	0.0969696969696969	1	0.2	2
2942	We should ban doping in sport. Reduces the display of fairness in sports of striping a drug abusing athlete from achievements in front of cameras, that reduces the value of fairness in society in general	0.142857143	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0.0	0.0714285714285714	1	0.1428571428571428	0
2943	We should adopt cryptocurrency. Regular currency value is determined by country's central bank. It can lower its value by choice or impotence. Cryptocorrency is not controlled by a central body so it is immune to country's mistakes.	0.875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0	0.075	1	0.2	0
2944	We should legalize doping in sport. Regulating doping in any fair and comprehensive way is almost impossible, and therefore doping should be made legal so that all athletes are on the same playing field.	0.545454545	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0333333333333333	0.088095238095238	1	0.1428571428571428	1
2945	We should discourage information privacy laws. Regulating privacy it's like controlling the direction the wind should go... it can't happen! My personal definition of privacy is very different from another person's, and the law definition will always have loopholes against mankind!	0.222222222	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0.0	0.1031746031746031	1	0.1428571428571428	0
2946	Gambling should not be banned. Regulation is bad, there is a market for gambling so it should be allowed. let market decide	0.2	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	2	0.0	0.0763888888888888	1	0.1666666666666666	0
2947	Flu vaccination should not be mandatory. Religious reasons not to get vaccinated are more important than marginally contributing to herd immunity since the potential for hell is infinite.	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0714285714285714	1	0.1428571428571428	0
2948	Online shopping brings more harm than good. Removes work opportunities by giving more attention to online market.	0.5	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	0.0	0	0.0	0
2949	We should not ban fossil fuels. Renewable energy is being developed and in the mean time it is just cheaper to use Fossil fuels	0.272727273	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0714285714285714	1	0.1428571428571428	0
2950	We should not ban fossil fuels. Renewable energy won't exist any time soon and hence there is no alternative	0.4	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0714285714285714	1	0.1428571428571428	0
2951	We should not ban fossil fuels. Renewables can't currently supply enough of our energy needs, and this will lead to massive harms to the economy	0.8	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0476190476190476	0.0952380952380952	1	0.1428571428571428	1
2952	We should not ban fossil fuels. Renewables rely too much on changing conditions (weather, sunlight) to give a steady supply of energy, and we don't have sufficient storage technology to make the supply stable	0.764705882	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0714285714285714	1	0.1428571428571428	0
2953	We should adopt cryptocurrency. Rent and time based prices can more accurately be used by charging fractional amounts, allowing for more true rent pricing.	0.428571429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0454545454545454	0.1227272727272727	1	0.2	1
2954	We should ban the sale of violent video games to minors. Research found that children who played more violent video games during the beginning of the school yea showed more aggression than than other children later in the school year. (Pediatrics, Nov. 2008)	0.692307692	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0	0.0388888888888888	1	0.0833333333333333	0
2955	We should allow the sale of violent video games to minors. Research has shown that there is no correlation between violent games and violent behavior in both closed studies and statistical approach.	0.75	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0416666666666666	1	0.0833333333333333	0
2956	We should promote autonomous cars. Research into the development of fully autonomous vehicles will invariably produce breakthroughs in sensor technology, machine vision, and other related domains that will find application in other fields benefitting society.	0.8	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0833333333333333	1	0.1666666666666666	0
2957	We should allow the sale of violent video games to minors. Research shows that playing violent video games can induce a feeling of guilt that leads to increased prosocial behavior (positive actions that benefit others) in the real world.	0.583333333	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0.032258064516129	0.0577956989247311	1	0.0833333333333333	1
2958	Social media brings more good than harm. Research shows that the number of social connections one has is directly related to one's happiness and social media increases connections online.	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0
2959	Social media brings more good than harm. Researchers from a wide variety of fields share photos, provide status updates, and collaborate with distant colleagues via social media, making the research process and results more transparent and accessible to a larger public.	0.727272727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0
2960	We should ban the sale of violent video games to minors. Retailers need to be more strict in controlling the sale of violent video games. It is too easy for minors at the moment to purchase or order online.	0.363636364	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0277777777777777	1	0.0833333333333333	0
2961	Online shopping brings more good than harm. Returns from on-line shopping are finding their way to discount stores. For discount shoppers the variety is increasing. Also shipping costs have come down substantially since everyone is shopping on-line.	0.538461538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0
2962	We should discourage information privacy laws. Revenue streams for data brokering are baked into business models so limiting data collection by businesses will increase the cost of services.	0.428571429	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0.0	0.0714285714285714	1	0.1428571428571428	0
2963	We should discourage information privacy laws. Right to information for public accountability is important and serves as a deterrent to the corrupt and illegal.	0.7142857140000001	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0714285714285714	1	0.1428571428571428	0
2964	Social media brings more good than harm. SM allows anyone to join in the debate. In a world where politicians are struggling for answers, a wider consensus can be reached if the tools are properly used.	0.833333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0434782608695652	0.0144927536231884	0	0.0	1
2965	Social media brings more harm than good. SM allows the user to surround themselves with views they agree with, diminishing the ability to sway opinion; rather it entrenches and bolsters views to ultimate polarization.	0.857142857	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0333333333333333	0.0166666666666666	0	0.0	1
2966	Social media brings more good than harm. SM brings the information, knowledge that you can never have before, the news feed is based on what you're interested in &amp; the people you follow, so it's you who decide whether it's harmful or not	0.272727273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0232558139534883	0.0116279069767441	0	0.0	1
2967	Social media brings more good than harm. SM brings the information, knowledge that you can never have before, the news feed is based on what you're interested in & the people you follow, so it's you who decide whether it's harmful or not	0.083333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0238095238095238	0.0119047619047619	0	0.0	1
2968	Social media brings more good than harm. SM gives one a mask (freedom) to express their views.	0.5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0
2969	Social media brings more harm than good. SM often fails to provide the context, leading to mis-interpreation.	0.7692307690000001	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0.0833333333333333	0.0416666666666666	0	0.0	1
2970	Social media brings more good than harm. SM often lets people pretty far away to interact or exchange info.	0.571428571	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.1538461538461538	0.0769230769230769	0	0.0	2
2971	We should allow the sale of violent video games to minors. Sales of violent video games have significantly increased while violent juvenile crime rates have significantly decreased.	0.25	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0416666666666666	1	0.0833333333333333	0
2972	We should adopt cryptocurrency. Saving on conversion costs makes all foreign travel easier, increasing the tourism economy.	0.7142857140000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.1	1	0.2	0
2973	Gambling should be banned. Saying we should ban gambling sounds like something someone would do after they lost a lot of money at it.	0.214285714	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0.1428571428571428	0.1714285714285714	1	0.2	3
2974	We should ban fossil fuels. Scientific consensus is broad and compelling: climate change is a clear and present danger to the planet and the world order. Fix it by banning fossil fuels or suffer cataclysmic consequences.	0.727272727	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0555555555555555	1	0.1666666666666666	0
2975	Social media brings more harm than good. Seeing more harm within the SM might related with the traditional challenge, preventing us to change our habits. Social media is basic extension of communication. As communication might some misunderstandings we are not ignoring to communicate.	0.466666667	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0833333333333333	0.0333333333333333	0	0.0	1
2977	We should limit autonomous cars. Self driving car's technology is not reliable enough to trust it human lives	0.7142857140000001	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0833333333333333	1	0.1666666666666666	0
2978	We should limit autonomous cars. Self driving cars are not flexible enough to deal with complex driving conditions which require complex understanding of the surrounding world.	0.923076923	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0833333333333333	1	0.1666666666666666	0
2979	We should promote autonomous cars. Self driving cars can reduce traffic accidents, which means there will be fewer deaths and injuries caused by these accidents.	0.857142857	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0.0454545454545454	0.106060606060606	1	0.1666666666666666	1
2980	We should limit autonomous cars. Self driving cars might cause a worldwide accident event when disaster strikes. Network outages, EMP pulses, earth magnetic pole reversals	0.7777777779999999	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0.0	0.0811965811965812	1	0.1666666666666666	0
2981	We should promote autonomous cars. Self driving cars will free up much needed time of drivers currently wasted on the act of driving,	0.222222222	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0833333333333333	1	0.1666666666666666	0
2982	We should promote autonomous cars. Self driving cars will require less roads and will use existing roads more efficiently, eliminating the ever growing need for infrastructure investments.	0.692307692	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0833333333333333	1	0.1666666666666666	0
2983	We should promote autonomous cars. Self driving cars will save the wasted time spent driving .	0.333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0833333333333333	1	0.1666666666666666	0
2984	We should limit autonomous cars. Self-Driving cars will struggle to navigate in bad weather since their sensors are not ready for that	0.625	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0.0	0.0833333333333333	1	0.1666666666666666	0
2986	We should limit autonomous cars. Self-driving car by Uber killed Arizona woman in first fatal crash involving pedestrian	0.533333333	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0.0	0.0833333333333333	1	0.1666666666666666	0
2987	We should promote autonomous cars. Self-driving cars are less more efficient, requiring less labor, less pavement, and fewer cars.	0.444444444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0833333333333333	1	0.1666666666666666	0
2988	We should promote autonomous cars. Self-driving cars are not susceptible to road-rage	0.571428571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0833333333333333	1	0.1666666666666666	0
2989	We should limit autonomous cars. Self-driving cars can't make the kind of decisions that the human brain can make so they could result in harm to pedestrians.	0.7692307690000001	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	0.1538461538461538	0.1602564102564102	1	0.1666666666666666	4
2990	We should limit autonomous cars. Self-driving cars can be hacked just as any other computing device, which can compromise the safety of the riders in a variety of ways	0.666666667	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	3	0.074074074074074	0.1203703703703703	1	0.1666666666666666	2
2991	We should promote autonomous cars. Self-driving cars can have their AI technology used as in assistive mode until it proves it can outpace the safety provided by human drivers, assisting and taking over in case of emergency situations.	0.875	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0.054054054054054	0.1103603603603603	1	0.1666666666666666	2
2992	We should promote autonomous cars. Self-driving cars could be programmed to drive very efficiently, helping the environment.	0.5	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0.0625	0.1145833333333333	1	0.1666666666666666	1
2993	We should promote autonomous cars. Self-driving cars could greatly reduce road deaths. 1.3 million people in the US die in road crashes each year. NPR reports that 94% of car crashes are caused by human error.	0.8888888890000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0	0.0666666666666666	1	0.1666666666666666	0
2994	We should promote autonomous cars. Self-driving cars could reduce vehicle-related fatalities in the world	0.8235294120000001	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0.0769230769230769	0.1217948717948717	1	0.1666666666666666	1
2995	We should promote autonomous cars. Self-driving cars could reduce vehicle-related fatalities	0.285714286	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0.1	0.1333333333333333	1	0.1666666666666666	1
2996	We should limit autonomous cars. Self-driving cars handle familiar situations well, but have difficulties in rare unexpected events, which could result in very severe consequences outweighing the benefits.	0.727272727	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0357142857142857	0.1011904761904761	1	0.1666666666666666	1
2997	We should limit autonomous cars. Self-driving cars introduce new, poorly understood safety risks.	0.75	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0.0833333333333333	0.125	1	0.1666666666666666	1
2999	We should promote autonomous cars. Self-driving cars will greatly reduce serious accidents and deaths from driving	0.285714286	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0833333333333333	1	0.1666666666666666	0
3000	We should limit autonomous cars. Self-driving cars will have to operate on infrastructure that has been not optimized for the use of autonomous vehicles and may, therefore, cause accidents	0.6	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	2	0.0357142857142857	0.1011904761904761	1	0.1666666666666666	1
3001	We should promote autonomous cars. Self-driving cars will ultimately respond better than human drivers, resulting in safer and less congested roads. Extra bonus comes in the form of providing more time to people to read books.	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0.0625	0.0763888888888888	1	0.1666666666666666	1
3002	We should promote autonomous cars. Self-driving cars would be safer because they remove the human element, which is prone to make mistakes caused by distractions and just plain laziness.	0.454545455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0357142857142857	0.1011904761904761	1	0.1666666666666666	1
3003	We should limit autonomous cars. Self-driving cars would eliminate an important component of our culture and way of life.	0.764705882	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0588235294117647	0.1127450980392156	1	0.1666666666666666	1
3004	Gambling should be banned. Selling a illusion of potential richness give a nice feeling	0.454545455	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.1	1	0.2	0
3005	Flu vaccination should be mandatory. Sending people to vaccinate will make people see some doctor and have some interaction with medical professionals, means more awareness and probability for people to care for their health	0.142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0833333333333333	1	0.1666666666666666	0
3006	We should ban doping in sport. Serves as a bad example for young people by people who often serve as role models	0.333333333	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	2	0.0625	0.1026785714285714	1	0.1428571428571428	1
3007	We should support information privacy laws. Service Providers can be transparent with how they use the data collected and if they betray their usage agreements suffer the business consequences of that breach of trust.	0.6	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0.0344827586206896	0.0886699507389162	1	0.1428571428571428	1
3008	We should limit autonomous cars. Several cases of accidents caused by self-driving cars were reported lately.	0.647058824	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0.0	0.0833333333333333	1	0.1666666666666666	0
3009	Flu vaccination should not be mandatory. Several of Canadas leading flu researchers have also noted the lack of evidence that vaccination of healthcare workers reduces the incidence of flu in patients.	0.454545455	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0714285714285714	1	0.1428571428571428	0
3010	We should support information privacy laws. Several organizations routinely obtain personal information without assuring how that will be used and who will have access to it. We need clear and easy to understand regulations to ensure this assurance.	0.8	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0.0769230769230769	0.0732600732600732	1	0.1428571428571428	1
3011	We should ban the sale of violent video games to minors. Several peer-reviewed studies show that children who play M-rated games are more likely to bully their peers, get into physical fights, be hostile, argue with teachers, and show aggression towards their peers throughout the school year.	0.8	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0222222222222222	0.0527777777777777	1	0.0833333333333333	1
3012	We should ban the sale of violent video games to minors. Several studies have found that children with high exposure to violent media display lower moral reasoning skills than their peers without that exposure.	0.8888888890000001	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0416666666666666	0.0625	1	0.0833333333333333	1
3013	We should allow the sale of violent video games to minors. Shaping the behavior of citizens in any way other than to protect natural rights is paternalistic and criminal.	0.142857143	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0.0	0.0416666666666666	1	0.0833333333333333	0
3014	We should discourage information privacy laws. Sharing of personal information can get you advertisements more attuned to your tastes.	0.25	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0714285714285714	0.1071428571428571	1	0.1428571428571428	1
3015	Social media brings more good than harm. Sharing on social media can be a lot of fun for sharers and audience	0.454545455	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0.0714285714285714	0.0357142857142857	0	0.0	1
3016	We should support information privacy laws. Sharing personal information is for specific purposes at the time I share that information. Further usage or sharing of that information in an ambiguous, unauthorised or misleading way mus be stopped &amp; protected by privacy laws	0.533333333	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0.0	0.0476190476190476	1	0.1428571428571428	0
3017	We should support information privacy laws. Sharing personal information is for specific purposes at the time I share that information. Further usage or sharing of that information in an ambiguous, unauthorised or misleading way mus be stopped & protected by privacy laws	0.636363636	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0.0	0.0476190476190476	1	0.1428571428571428	0
